Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,26.088651657104492,26.088651657104492,26.088651657104492,26.088651657104492,7.82786226272583,0
2000-01-04,26.058813095092773,26.058813095092773,25.720645904541016,25.790267944335938,7.7383341789245605,1018072
2000-01-05,25.353633880615234,25.392423629760742,25.11393165588379,25.21339225769043,7.565246105194092,2191283
2000-01-06,25.362585067749023,25.362585067749023,24.666357040405273,24.716087341308594,7.416025638580322,1505531
2000-01-07,24.913021087646484,25.11393165588379,24.735979080200195,24.964740753173828,7.490635871887207,1414040
2000-01-10,25.362585067749023,25.621183395385742,25.312854766845703,25.561506271362305,7.6696953773498535,1396460
2000-01-11,25.53166961669922,25.55156135559082,25.08409309387207,25.148744583129883,7.545844554901123,2105483
2000-01-12,25.056245803833008,25.462045669555664,25.01447105407715,25.312854766845703,7.595088005065918,1775060
2000-01-13,25.312854766845703,25.511777877807617,25.00452423095703,25.11393165588379,7.535399436950684,1944062
2000-01-14,25.21140480041504,25.511777877807617,25.143770217895508,25.445138931274414,7.6347808837890625,1243321
2000-01-17,25.561506271362305,25.81015968322754,25.442153930664062,25.7504825592041,7.726396083831787,1499467
2000-01-18,25.7106990814209,25.76042938232422,25.462045669555664,25.67489242553711,7.703715801239014,3140069
2000-01-19,25.462045669555664,25.462045669555664,25.163663864135742,25.163663864135742,7.550326347351074,1166861
2000-01-20,25.212398529052734,25.5018310546875,25.153717041015625,25.462045669555664,7.639852523803711,2149038
2000-01-21,25.26113510131836,25.412315368652344,25.26113510131836,25.392423629760742,7.618963718414307,964817
2000-01-24,25.402368545532227,25.7504825592041,25.402368545532227,25.462045669555664,7.639852523803711,1159293
2000-01-25,25.143770217895508,25.362585067749023,25.11393165588379,25.312854766845703,7.595088005065918,1392194
2000-01-26,25.312854766845703,25.312854766845703,25.312854766845703,25.312854766845703,7.595088005065918,0
2000-01-27,25.263124465942383,25.81015968322754,25.263124465942383,25.7305908203125,7.7204270362854,1651666
2000-01-28,25.740537643432617,26.40692710876465,25.740537643432617,26.11849021911621,7.836817741394043,6896133
2000-01-31,25.7574462890625,26.058813095092773,25.660968780517578,25.959352493286133,7.7890706062316895,672914
2000-02-01,25.959352493286133,26.009082794189453,25.462045669555664,25.527690887451172,7.659547328948975,972983
2000-02-02,25.5217227935791,25.76042938232422,25.362585067749023,25.51575469970703,7.655966281890869,1082766
2000-02-03,25.453094482421875,25.453094482421875,24.95479393005371,25.06420135498047,7.520479202270508,2356553
2000-02-04,25.06420135498047,25.76042938232422,25.06420135498047,25.42226219177246,7.6279120445251465,1090757
2000-02-07,25.362585067749023,25.820106506347656,25.312854766845703,25.53166961669922,7.660741329193115,1031919
2000-02-08,25.53166961669922,25.63113021850586,25.312854766845703,25.408336639404297,7.623737335205078,1000207
2000-02-09,25.462045669555664,25.81015968322754,25.233285903930664,25.660968780517578,7.699538230895996,1792499
2000-02-10,25.561506271362305,26.108543395996094,25.561506271362305,26.0060977935791,7.803094863891602,3803235
2000-02-11,25.859891891479492,26.63568687438965,25.859891891479492,26.3631649017334,7.910231113433838,1762940
2000-02-14,26.058813095092773,26.665525436401367,26.058813095092773,26.46262550354004,7.940075397491455,2002194
2000-02-15,26.572032928466797,27.003692626953125,26.572032928466797,27.003692626953125,8.102421760559082,3197592
2000-02-16,27.003692626953125,27.351806640625,26.655580520629883,26.73514747619629,8.021844863891602,2275937
2000-02-17,25.849943161010742,26.34724998474121,25.849943161010742,25.959352493286133,7.960842609405518,4540401
2000-02-18,25.959352493286133,26.158273696899414,25.76042938232422,26.02400016784668,7.980667591094971,1316359
2000-02-21,24.94683837890625,26.06875991821289,24.94683837890625,25.670913696289062,7.872389316558838,1399833
2000-02-22,25.561506271362305,26.009082794189453,25.561506271362305,25.923545837402344,7.949862480163574,1234963
2000-02-23,25.859891891479492,26.178165435791016,25.859891891479492,26.038921356201172,7.9852447509765625,1511510
2000-02-24,25.859891891479492,26.06875991821289,25.660968780517578,25.867847442626953,7.932778835296631,1349300
2000-02-25,25.456077575683594,26.009082794189453,25.456077575683594,25.83005142211914,7.9211907386779785,1982153
2000-02-28,25.5694637298584,25.660968780517578,25.08409309387207,25.09901237487793,7.6970062255859375,1697700
2000-02-29,25.362585067749023,25.362585067749023,24.80560302734375,24.857322692871094,7.622889518737793,1535193
2000-03-01,24.865278244018555,25.849943161010742,24.616626739501953,25.660968780517578,7.869337558746338,1675551
2000-03-02,25.660968780517578,25.660968780517578,25.21339225769043,25.511777877807617,7.823586463928223,1334162
2000-03-03,25.362585067749023,25.412315368652344,24.75587272644043,25.10498046875,7.698836803436279,1968318
2000-03-06,25.16067886352539,25.362585067749023,24.765817642211914,24.865278244018555,7.625328540802002,1557292
